PERIOD,UNIT_ID,UNIT_NAME,UNIT_TYPE,AREA_CODE,AREA_NAME,REG_CODE,REG_NAME,TOPIC_REASON_1,TOPIC_REASON_2,TOPIC_RESULT,SERVICE,BRAND,APP_ID,JML
2023-05-15,601,GraPARI Banyuwangi,grapari,3,Jawa - Balinusra,8,Jatim,(DE)AKTIVASI PRODUK,Aktivasi Paket,P21-Permintaan aktivasi produk,P,skunk,DSC,1
2023-05-15,601,GraPARI Banyuwangi,grapari,3,Jawa - Balinusra,8,Jatim,REGISTRASI & REAKTIVASI,PSB,P11-Permintaan Pasang Baru Telkomsel Halo,P,KartuHalo,DSC,1
2023-05-15,615,GraPARI Probolinggo,grapari,3,Jawa - Balinusra,8,Jatim,MUTASI,Profile Pelanggan,P51-Permintaan Registrasi IMEI Roamer,P,kartu As,DSC,6
2023-05-15,616,GraPARI Jember,grapari,3,Jawa - Balinusra,8,Jatim,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status history mutasi,C,kartu As,DSC,4
2023-05-15,617,GraPARI Gresik,grapari,3,Jawa - Balinusra,8,Jatim,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status history mutasi,C,KartuHalo,DSC,4
2023-05-15,617,GraPARI Gresik,grapari,3,Jawa - Balinusra,8,Jatim,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,simPATI,DSC,6
2023-05-15,617,GraPARI Gresik,grapari,3,Jawa - Balinusra,8,Jatim,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,kartu As,DSC,3
2023-05-15,617,GraPARI Gresik,grapari,3,Jawa - Balinusra,8,Jatim,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi syarat & ketentuan pembelian produk,I,simPATI,DSC,11
2023-05-15,617,GraPARI Gresik,grapari,3,Jawa - Balinusra,8,Jatim,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi syarat & ketentuan pembelian produk,I,skunk,DSC,1
2023-05-15,617,GraPARI Gresik,grapari,3,Jawa - Balinusra,8,Jatim,TAGIHAN & PEMBAYARAN,Pembayaran Tagihan,P44-Permintaan pembayaran tagihan,P,KartuHalo,Paradise,2
2023-05-15,618,GraPARI Madiun,grapari,3,Jawa - Balinusra,8,Jatim,TAGIHAN & PEMBAYARAN,Pembayaran Tagihan,I44-Informasi channel pembayaran,I,KartuHalo,DSC,1
2023-05-15,90045,GraPARI Plaza Marina Surabaya,grapari,3,Jawa - Balinusra,8,Jatim,MUTASI,Ganti Kartu,I51-Informasi status order Ganti Kartu,I,kartu As,DSC,1
2023-05-15,90045,GraPARI Plaza Marina Surabaya,grapari,3,Jawa - Balinusra,8,Jatim,TAGIHAN & PEMBAYARAN,Pembayaran Tagihan,I44-Informasi channel pembayaran,I,KartuHalo,DSC,1
2023-05-15,90045,GraPARI Plaza Marina Surabaya,grapari,3,Jawa - Balinusra,8,Jatim,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi sisa kuota & paket yg aktif,I,KartuHalo,DSC,3
2023-05-15,90045,GraPARI Plaza Marina Surabaya,grapari,3,Jawa - Balinusra,8,Jatim,MUTASI,Ganti Kartu,P51-Ganti Kartu Untuk Upgrade Kartu,P,kartu As,DSC,1
2023-05-15,90045,GraPARI Plaza Marina Surabaya,grapari,3,Jawa - Balinusra,8,Jatim,TAGIHAN & PEMBAYARAN,Pembayaran Tagihan,P44-Permintaan pembayaran tagihan,P,KartuHalo,Paradise,1
2023-05-15,920682,GraPARI Pondok Jati Sidoarjo,grapari,3,Jawa - Balinusra,8,Jatim,TAGIHAN & PEMBAYARAN,Pembayaran Tagihan,I44-Informasi channel pembayaran,I,KartuHalo,DSC,4
2023-05-15,920682,GraPARI Pondok Jati Sidoarjo,grapari,3,Jawa - Balinusra,8,Jatim,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi sisa kuota & paket yg aktif,I,simPATI,DSC,1
2023-05-15,920682,GraPARI Pondok Jati Sidoarjo,grapari,3,Jawa - Balinusra,8,Jatim,(DE)AKTIVASI PRODUK,Digital Life Style,I26-Informasi channel produk,I,simPATI,DSC,1
2023-05-15,920682,GraPARI Pondok Jati Sidoarjo,grapari,3,Jawa - Balinusra,8,Jatim,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,I14-Informasi cara reaktivasi,I,kartu As,DSC,2
2023-05-15,920682,GraPARI Pondok Jati Sidoarjo,grapari,3,Jawa - Balinusra,8,Jatim,MUTASI,Ganti Kartu,P51-Ganti Kartu Untuk Upgrade Kartu,P,kartu As,DSC,1
2023-05-15,920682,GraPARI Pondok Jati Sidoarjo,grapari,3,Jawa - Balinusra,8,Jatim,(DE)AKTIVASI PRODUK,Aktivasi Paket,P21-Permintaan aktivasi produk,P,simPATI,DSC,2
2023-05-15,920682,GraPARI Pondok Jati Sidoarjo,grapari,3,Jawa - Balinusra,8,Jatim,REGISTRASI & REAKTIVASI,PSB,P11-Permintaan Pasang Baru Telkomsel Halo,P,KartuHalo,DSC,2
2023-05-15,1001258,GraPARI Lite Turen,grapari_lite,3,Jawa - Balinusra,8,Jatim,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,P14-Permintaan Reaktivasi,P,kartu As,DSC,1
2023-05-15,1001095,GraPARI Labuan Bajo,gerai,3,Jawa - Balinusra,9,BaliNusra,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,simPATI,DSC,2
2023-05-15,1229,GraPARI Singaraja,gerai,3,Jawa - Balinusra,9,BaliNusra,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,simPATI,DSC,1
2023-05-15,1230,GraPARI Tabanan,gerai,3,Jawa - Balinusra,9,BaliNusra,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,kartu As,DSC,1
2023-05-15,1230,GraPARI Tabanan,gerai,3,Jawa - Balinusra,9,BaliNusra,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang,P,simPATI,DSC,1
2023-05-15,1231,GraPARI Gianyar,gerai,3,Jawa - Balinusra,9,BaliNusra,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,P14-Permintaan Reaktivasi,P,simPATI,DSC,1
2023-05-15,1232,GraPARI Negara,gerai,3,Jawa - Balinusra,9,BaliNusra,TAGIHAN & PEMBAYARAN,Pemblokiran karena tagihan,I43-Informasi status & ketentuan masa block,I,KartuHalo,DSC,1
2023-05-15,1232,GraPARI Negara,gerai,3,Jawa - Balinusra,9,BaliNusra,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang, Terdapat Fitur Banking,P,kartu As,DSC,1
2023-05-15,1232,GraPARI Negara,gerai,3,Jawa - Balinusra,9,BaliNusra,TAGIHAN & PEMBAYARAN,Pembayaran Tagihan,P44-Permintaan pembayaran tagihan,P,KartuHalo,Paradise,1
2023-05-15,1233,GraPARI Nusa Dua,gerai,3,Jawa - Balinusra,9,BaliNusra,TAGIHAN & PEMBAYARAN,Masa Aktif Prepaid,I41-Informasi pulsa & masa aktif,I,simPATI,DSC,7
2023-05-15,1234,GraPARI Lombok Timur,gerai,3,Jawa - Balinusra,9,BaliNusra,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status pembelian prod,C,kartu As,DSC,1
2023-05-15,1234,GraPARI Lombok Timur,gerai,3,Jawa - Balinusra,9,BaliNusra,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi channel aktifasi/pembelian,I,KartuHalo,DSC,1
2023-05-15,1234,GraPARI Lombok Timur,gerai,3,Jawa - Balinusra,9,BaliNusra,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi channel aktifasi/pembelian,I,kartu As,DSC,1
2023-05-15,1234,GraPARI Lombok Timur,gerai,3,Jawa - Balinusra,9,BaliNusra,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,I14-Informasi cara reaktivasi,I,simPATI,DSC,1
2023-05-15,1234,GraPARI Lombok Timur,gerai,3,Jawa - Balinusra,9,BaliNusra,TAGIHAN & PEMBAYARAN,Pembayaran Tagihan,P44-Permintaan pembayaran tagihan,P,KartuHalo,Paradise,1
2023-05-15,1235,GraPARI Sumbawa,gerai,3,Jawa - Balinusra,9,BaliNusra,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,kartu As,DSC,1
2023-05-15,1235,GraPARI Sumbawa,gerai,3,Jawa - Balinusra,9,BaliNusra,TAGIHAN & PEMBAYARAN,Masa Aktif Prepaid,I41-Informasi pulsa & masa aktif,I,simPATI,DSC,3
2023-05-15,1236,GraPARI Maluk,gerai,3,Jawa - Balinusra,9,BaliNusra,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi sisa kuota & paket yg aktif,I,simPATI,DSC,1
2023-05-15,1236,GraPARI Maluk,gerai,3,Jawa - Balinusra,9,BaliNusra,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi spesifikasi produk (tarif & benefit),I,kartu As,DSC,1
2023-05-15,1236,GraPARI Maluk,gerai,3,Jawa - Balinusra,9,BaliNusra,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi channel aktifasi/pembelian,I,kartu As,DSC,4
2023-05-15,1350,GraPARI Bima,gerai,3,Jawa - Balinusra,9,BaliNusra,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,kartu As,DSC,3
2023-05-15,1350,GraPARI Bima,gerai,3,Jawa - Balinusra,9,BaliNusra,(DE)AKTIVASI PRODUK,Digital Life Style,I26-Informasi syarat & ketentuan produk,I,simPATI,DSC,1
2023-05-15,1351,GraPARI Atambua,gerai,3,Jawa - Balinusra,9,BaliNusra,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,simPATI,DSC,1
2023-05-15,1351,GraPARI Atambua,gerai,3,Jawa - Balinusra,9,BaliNusra,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi syarat & ketentuan pembelian produk,I,simPATI,DSC,1
2023-05-15,1351,GraPARI Atambua,gerai,3,Jawa - Balinusra,9,BaliNusra,(DE)AKTIVASI PRODUK,Pembelian Pulsa,I22-Informasi ketentuan data yang dibutuhkan untuk pembelian pulsa,I,simPATI,DSC,1
2023-05-15,1351,GraPARI Atambua,gerai,3,Jawa - Balinusra,9,BaliNusra,(DE)AKTIVASI PRODUK,Aktivasi Paket,P21-Permintaan aktivasi produk,P,simPATI,DSC,1
2023-05-15,1352,GraPARI Ruteng,gerai,3,Jawa - Balinusra,9,BaliNusra,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi channel aktifasi/pembelian,I,simPATI,DSC,6
2023-05-15,1354,GraPARI Maumere,gerai,3,Jawa - Balinusra,9,BaliNusra,(DE)AKTIVASI PRODUK,Aktivasi Paket,P21-Permintaan penggantian akun login,P,simPATI,DSC,1
2023-05-15,1505,GraPARI Taliwang,gerai,3,Jawa - Balinusra,9,BaliNusra,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi sisa kuota & paket yg aktif,I,kartu As,DSC,1
2023-05-15,60227,GraPARI Karangasem,gerai,3,Jawa - Balinusra,9,BaliNusra,MUTASI,CLS,P55-Permintaan perubahan modify CLS (downgrade),P,KartuHalo,DSC,1
2023-05-15,90081,GraPARI Lombok Utara,gerai,3,Jawa - Balinusra,9,BaliNusra,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,simPATI,DSC,1
2023-05-15,90081,GraPARI Lombok Utara,gerai,3,Jawa - Balinusra,9,BaliNusra,(DE)AKTIVASI PRODUK,Aktivasi Paket,P21-Permintaan aktivasi produk,P,kartu As,DSC,5
2023-05-15,920650,GraPARI Gatsu Tengah Denpasar,gerai,3,Jawa - Balinusra,9,BaliNusra,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,K14-Simcard belum bisa digunakan,K,kartu As,DSC,1
2023-05-15,711,GraPARI Kuta,grapari,3,Jawa - Balinusra,9,BaliNusra,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,KartuHalo,DSC,16
2023-05-15,711,GraPARI Kuta,grapari,3,Jawa - Balinusra,9,BaliNusra,TAGIHAN & PEMBAYARAN,Masa Aktif Prepaid,I41-Informasi pulsa & masa aktif,I,simPATI,DSC,1
2023-05-15,711,GraPARI Kuta,grapari,3,Jawa - Balinusra,9,BaliNusra,Digital Service,MyTelkomsel Apps,K41-Daily Check In, tidak bisa klik check in,K,simPATI,DSC,2
2023-05-15,711,GraPARI Kuta,grapari,3,Jawa - Balinusra,9,BaliNusra,(DE)AKTIVASI PRODUK,Aktivasi Paket,P21-Permintaan aktivasi produk,P,simPATI,DSC,1
2023-05-15,711,GraPARI Kuta,grapari,3,Jawa - Balinusra,9,BaliNusra,REGISTRASI & REAKTIVASI,Prepaid Registration,P13-Permintaan registrasi Prabayar WNA,P,simPATI,DSC,3
2023-05-15,920643,GraPARI Renon Denpasar,grapari,3,Jawa - Balinusra,9,BaliNusra,MUTASI,Ganti Kartu,I51-Informasi syarat dan ketentuan,I,KartuHalo,DSC,1
2023-05-15,920643,GraPARI Renon Denpasar,grapari,3,Jawa - Balinusra,9,BaliNusra,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi sisa kuota & paket yg aktif,I,KartuHalo,DSC,5
2023-05-15,920643,GraPARI Renon Denpasar,grapari,3,Jawa - Balinusra,9,BaliNusra,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi channel aktifasi/pembelian,I,simPATI,DSC,7
2023-05-15,920643,GraPARI Renon Denpasar,grapari,3,Jawa - Balinusra,9,BaliNusra,MUTASI,Ganti Paket,P54-Permintaan modify offer/VAS,P,KartuHalo,DSC,5
2023-05-15,40036,REG SM BALI NUSRA,regional,3,Jawa - Balinusra,9,BaliNusra,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status payment,C,KartuHalo,DSC,1
2023-05-15,1000900,MiniGraPARI ENDE,minigrapari,3,Jawa - Balinusra,9,BaliNusra,TAGIHAN & PEMBAYARAN,Tagihan Pelanggan,I42-Informasi tagihan berjalan,I,KartuHalo,DSC,1
2023-05-15,1000900,MiniGraPARI ENDE,minigrapari,3,Jawa - Balinusra,9,BaliNusra,TAGIHAN & PEMBAYARAN,Masa Aktif Prepaid,I41-Informasi pulsa & masa aktif,I,skunk,DSC,1
2023-05-15,1240,GraPARI Ketapang,gerai,4,Pamasuka,10,Kalimantan,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,KartuHalo,DSC,4
2023-05-15,1240,GraPARI Ketapang,gerai,4,Pamasuka,10,Kalimantan,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi ketentuan data yang dibutuhkan untuk pembelian produk,I,KartuHalo,DSC,3
2023-05-15,1240,GraPARI Ketapang,gerai,4,Pamasuka,10,Kalimantan,CAMPAIGN & LOYALTY,Campaign Produk,O61-Penawaran produk tertentu,O,skunk,DSC,1
2023-05-15,1240,GraPARI Ketapang,gerai,4,Pamasuka,10,Kalimantan,MUTASI,Ganti Paket,P54-Permintaan modify offer/VAS,P,KartuHalo,DSC,2
2023-05-15,1240,GraPARI Ketapang,gerai,4,Pamasuka,10,Kalimantan,CAMPAIGN & LOYALTY,Campaign Bundling,P63-Permintaan aktivasi layanan,P,KartuHalo,DSC,1
2023-05-15,1244,GraPARI Pangkalan Bun,gerai,4,Pamasuka,10,Kalimantan,MUTASI,Change Ownership,P52-Permintaan perubahan customer type,P,KartuHalo,DSC,1
2023-05-15,1244,GraPARI Pangkalan Bun,gerai,4,Pamasuka,10,Kalimantan,REGISTRASI & REAKTIVASI,Prepaid Registration,P13-Permintaan registrasi Prabayar,P,kartu As,DSC,1
2023-05-15,1246,GraPARI Sampit,gerai,4,Pamasuka,10,Kalimantan,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,P14-Permintaan Reaktivasi,P,simPATI,DSC,1
2023-05-15,1246,GraPARI Sampit,gerai,4,Pamasuka,10,Kalimantan,TERMINASI,Berhenti berlangganan Telkomsel Halo,P71-Permintaan berhenti berlangganan,P,KartuHalo,DSC,1
2023-05-15,1247,GraPARI Sangatta,gerai,4,Pamasuka,10,Kalimantan,MUTASI,Card Profile,I51-Informasi PUK,I,KartuHalo,DSC,1
2023-05-15,1247,GraPARI Sangatta,gerai,4,Pamasuka,10,Kalimantan,CAMPAIGN & LOYALTY,Campaign Bundling,P63-Permintaan aktivasi layanan,P,KartuHalo,DSC,1
2023-05-15,1249,GraPARI Singkawang,gerai,4,Pamasuka,10,Kalimantan,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang, Terdapat Fitur Banking,P,simPATI,DSC,1
2023-05-15,1250,GraPARI Tanah Grogot,gerai,4,Pamasuka,10,Kalimantan,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,simPATI,DSC,1
2023-05-15,1252,GraPARI Tanjung Redep,gerai,4,Pamasuka,10,Kalimantan,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,simPATI,DSC,16
2023-05-15,1252,GraPARI Tanjung Redep,gerai,4,Pamasuka,10,Kalimantan,MUTASI,Ganti Price Plan,I53-Informasi syarat dan ketentuan perubahan Price Plan,I,KartuHalo,DSC,2
2023-05-15,1252,GraPARI Tanjung Redep,gerai,4,Pamasuka,10,Kalimantan,REGISTRASI & REAKTIVASI,PSB,I32-Informasi Detail Program Migrasi,I,KartuHalo,DSC,1
2023-05-15,1252,GraPARI Tanjung Redep,gerai,4,Pamasuka,10,Kalimantan,CAMPAIGN & LOYALTY,Campaign Produk,O61-Penawaran produk tertentu,O,kartu As,DSC,2
2023-05-15,1252,GraPARI Tanjung Redep,gerai,4,Pamasuka,10,Kalimantan,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang, Terdapat Fitur Banking,P,simPATI,DSC,1
2023-05-15,1252,GraPARI Tanjung Redep,gerai,4,Pamasuka,10,Kalimantan,MUTASI,CLS,P55-Permintaan perubahan modify CLS (downgrade),P,KartuHalo,DSC,1
2023-05-15,1253,GraPARI Tenggarong,gerai,4,Pamasuka,10,Kalimantan,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,simPATI,DSC,6
2023-05-15,1302,GraPARI Pulau Irian Samarinda,gerai,4,Pamasuka,10,Kalimantan,MUTASI,Ganti Kartu,P51-Ganti Kartu Untuk Upgrade Kartu,P,simPATI,DSC,2
2023-05-15,1302,GraPARI Pulau Irian Samarinda,gerai,4,Pamasuka,10,Kalimantan,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang,P,simPATI,DSC,2
2023-05-15,1302,GraPARI Pulau Irian Samarinda,gerai,4,Pamasuka,10,Kalimantan,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Hilang, Terdapat Fitur Banking,P,kartu As,DSC,1
2023-05-15,1304,GraPARI S.Parman Banjarmasin,gerai,4,Pamasuka,10,Kalimantan,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi ketentuan data yang dibutuhkan untuk pembelian produk,I,kartu As,DSC,5
2023-05-15,1306,GraPARI Hr Arahman Pontianak,gerai,4,Pamasuka,10,Kalimantan,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi ketentuan data yang dibutuhkan untuk pembelian produk,I,simPATI,DSC,2
2023-05-15,1306,GraPARI Hr Arahman Pontianak,gerai,4,Pamasuka,10,Kalimantan,TERMINASI,Unregistrasi Prabayar,P72-Permintaan unregistrasi Prabayar,P,kartu As,DSC,1
2023-05-15,1316,GraPARI Barong Tongkok,gerai,4,Pamasuka,10,Kalimantan,CAMPAIGN & LOYALTY,Campaign Produk,O61-Penawaran produk tertentu,O,simPATI,DSC,3
2023-05-15,1316,GraPARI Barong Tongkok,gerai,4,Pamasuka,10,Kalimantan,MUTASI,CLS,P55-Permintaan perubahan modify CLS (downgrade),P,KartuHalo,DSC,3
2023-05-15,1401,GraPARI Sintang,gerai,4,Pamasuka,10,Kalimantan,CAMPAIGN & LOYALTY,Campaign Produk,O61-Penawaran produk tertentu,O,simPATI,DSC,4
2023-05-15,1401,GraPARI Sintang,gerai,4,Pamasuka,10,Kalimantan,MUTASI,Ganti Kartu,P51-Ganti Kartu Untuk Upgrade Kartu,P,kartu As,DSC,1
2023-05-15,1402,GraPARI Sambas,gerai,4,Pamasuka,10,Kalimantan,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,KartuHalo,DSC,1
2023-05-15,1402,GraPARI Sambas,gerai,4,Pamasuka,10,Kalimantan,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi ketentuan data yang dibutuhkan untuk pembelian produk,I,kartu As,DSC,1
2023-05-15,60233,GraPARI Amuntai,gerai,4,Pamasuka,10,Kalimantan,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi ketentuan data yang dibutuhkan untuk pembelian produk,I,simPATI,DSC,2
2023-05-15,60234,GraPARI Kandangan,gerai,4,Pamasuka,10,Kalimantan,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi ketentuan data yang dibutuhkan untuk pembelian produk,I,kartu As,DSC,1
2023-05-15,60234,GraPARI Kandangan,gerai,4,Pamasuka,10,Kalimantan,REGISTRASI & REAKTIVASI,Reestablish Halo,P15-Permintaan reestablish,P,KartuHalo,DSC,1
2023-05-15,60235,GraPARI Barito Selatan,gerai,4,Pamasuka,10,Kalimantan,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi ketentuan data yang dibutuhkan untuk pembelian produk,I,kartu As,DSC,2
2023-05-15,60235,GraPARI Barito Selatan,gerai,4,Pamasuka,10,Kalimantan,CAMPAIGN & LOYALTY,Campaign Produk,O61-Penawaran produk tertentu,O,kartu As,DSC,3
2023-05-15,60237,GraPARI Tanjung Selor,gerai,4,Pamasuka,10,Kalimantan,TAGIHAN & PEMBAYARAN,Pembayaran Tagihan,P44-Permintaan pembayaran tagihan,P,KartuHalo,Paradise,2
2023-05-15,60237,GraPARI Tanjung Selor,gerai,4,Pamasuka,10,Kalimantan,REGISTRASI & REAKTIVASI,Prepaid Registration,P13-Permintaan registrasi Prabayar,P,simPATI,DSC,1
2023-05-15,60239,GraPARI Loajanan,gerai,4,Pamasuka,10,Kalimantan,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Rusak Akibat Penggunaan,P,kartu As,DSC,1
2023-05-15,60241,GraPARI Muara Jawa,gerai,4,Pamasuka,10,Kalimantan,REGISTRASI & REAKTIVASI,Prepaid Registration,I13-Informasi cara registrasi Prabayar,I,simPATI,DSC,1
2023-05-15,60261,GraPARI Malinau,gerai,4,Pamasuka,10,Kalimantan,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Rusak Akibat Penggunaan,P,skunk,DSC,1
2023-05-15,90040,GraPARI Barabai,gerai,4,Pamasuka,10,Kalimantan,CAMPAIGN & LOYALTY,Campaign Produk,O61-Penawaran produk tertentu,O,simPATI,DSC,4
2023-05-15,90041,GraPARI Rantau Tapin,gerai,4,Pamasuka,10,Kalimantan,CAMPAIGN & LOYALTY,Campaign Produk,O61-Penawaran produk tertentu,O,simPATI,DSC,11
2023-05-15,90041,GraPARI Rantau Tapin,gerai,4,Pamasuka,10,Kalimantan,MUTASI,Ganti Kartu,P51-Ganti Kartu Online,P,simPATI,DSC,1
2023-05-15,90041,GraPARI Rantau Tapin,gerai,4,Pamasuka,10,Kalimantan,TAGIHAN & PEMBAYARAN,Pembayaran Tagihan,P44-Permintaan pembayaran tagihan,P,KartuHalo,Paradise,1
2023-05-15,90042,GraPARI Pelaihari,gerai,4,Pamasuka,10,Kalimantan,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi syarat & ketentuan pembelian produk,I,kartu As,DSC,1
2023-05-15,90043,GraPARI Kasongan,gerai,4,Pamasuka,10,Kalimantan,TAGIHAN & PEMBAYARAN,Tagihan Pelanggan,I42-Informasi tagihan berjalan,I,KartuHalo,DSC,1
2023-05-15,23,GraPARI Pontianak,grapari,4,Pamasuka,10,Kalimantan,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,kartu As,DSC,7
2023-05-15,23,GraPARI Pontianak,grapari,4,Pamasuka,10,Kalimantan,CAMPAIGN & LOYALTY,Campaign Produk,I61-Infomasi channel penawaran produk,I,KartuHalo,DSC,6
2023-05-15,23,GraPARI Pontianak,grapari,4,Pamasuka,10,Kalimantan,REGISTRASI & REAKTIVASI,PSB,P11-Permintaan Pasang Baru Telkomsel Halo,P,KartuHalo,DSC,1
2023-05-15,23,GraPARI Pontianak,grapari,4,Pamasuka,10,Kalimantan,TERMINASI,Unregistrasi Prabayar,P72-Permintaan unregistrasi Prabayar karena penyalahgunaan NIK,P,simPATI,DSC,1
2023-05-15,24,GraPARI Samarinda,grapari,4,Pamasuka,10,Kalimantan,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status history mutasi,C,kartu As,DSC,9
2023-05-15,24,GraPARI Samarinda,grapari,4,Pamasuka,10,Kalimantan,CAMPAIGN & LOYALTY,Campaign Produk,O61-Penawaran produk tertentu,O,skunk,DSC,1
2023-05-15,24,GraPARI Samarinda,grapari,4,Pamasuka,10,Kalimantan,MUTASI,Ganti Kartu,P51-Ganti Kartu Untuk Upgrade Kartu,P,simPATI,DSC,1
2023-05-15,24,GraPARI Samarinda,grapari,4,Pamasuka,10,Kalimantan,MUTASI,Ganti Kartu,P51-Ganti Kartu Karena Rusak Akibat Penggunaan,P,KartuHalo,DSC,1
2023-05-15,24,GraPARI Samarinda,grapari,4,Pamasuka,10,Kalimantan,REGISTRASI & REAKTIVASI,Prepaid Registration,P13-Permintaan registrasi Prabayar,P,kartu As,DSC,2
2023-05-15,50,GraPARI Banjarmasin,grapari,4,Pamasuka,10,Kalimantan,TAGIHAN & PEMBAYARAN,Tagihan Pelanggan,I42-Informasi tagihan outstanding & batas akhir pembayaran,I,KartuHalo,DSC,1
2023-05-15,50,GraPARI Banjarmasin,grapari,4,Pamasuka,10,Kalimantan,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi syarat & ketentuan pembelian produk,I,kartu As,DSC,1
2023-05-15,50,GraPARI Banjarmasin,grapari,4,Pamasuka,10,Kalimantan,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi sisa kuota & paket yg aktif,I,kartu As,DSC,1
2023-05-15,50,GraPARI Banjarmasin,grapari,4,Pamasuka,10,Kalimantan,(DE)AKTIVASI PRODUK,Aktivasi Paket,I21-Informasi metode pembayaran yg dapat digunakan untuk membeli produk,I,kartu As,DSC,1
2023-05-15,50,GraPARI Banjarmasin,grapari,4,Pamasuka,10,Kalimantan,MUTASI,Ganti Paket,P54-Permintaan modify offer/VAS,P,KartuHalo,DSC,1
2023-05-15,50,GraPARI Banjarmasin,grapari,4,Pamasuka,10,Kalimantan,REGISTRASI & REAKTIVASI,Reaktivasi Prabayar,P14-Permintaan Reaktivasi,P,kartu As,DSC,4
2023-05-15,50,GraPARI Banjarmasin,grapari,4,Pamasuka,10,Kalimantan,TERMINASI,Berhenti berlangganan Telkomsel Halo,P71-Permintaan berhenti berlangganan,P,KartuHalo,DSC,4
2023-05-15,811,GraPARI Mall Balikpapan Baru,grapari,4,Pamasuka,10,Kalimantan,BACKEND QUERY & SYSTEM,Validasi Pelanggan,C81-Pengecekan status aktivasi nomor,C,KartuHalo,DSC,26
